properties/bounds_imcoords,properties/image_id,properties/type_id,properties/type_name
"1298.1403035204553,1691.852596620212,1320.925592480102,1715.2405315927683,1249.274760342268,1785.0451088833838,1226.4894713826213,1761.6571739108274",1415.png,4,maritime vessels
"108.08466915841096,30.927522823861892,108.9486438540626,53.563515712791634,4.257932993693558,57.5593698154573,3.393958298041923,34.92337692652756",1415.png,4,maritime vessels
"112.04092519135648,51.47037557812084,112.98341750593484,72.62337280915901,7.700748285602089,77.31434428306719,6.758255971023729,56.16134705202901",1415.png,4,maritime vessels
"1230.630972198585,129.54183604746106,1244.4781933099362,148.99079401841357,1172.8918430269391,199.958667073813,1159.0446219155879,180.50970910286048",1415.png,4,maritime vessels
"1248.8291405476004,142.15975729227253,1263.7696949168947,162.27204202168204,1193.1956661001157,214.69846342448668,1178.2551117308215,194.58617869507717",1415.png,4,maritime vessels
"1670.4876065132646,578.2275536115817,1691.5856296327568,594.7259727713766,1643.4761998925098,656.247858662045,1622.3781767730177,639.7494395022501",1415.png,4,maritime vessels
"230.28343419790883,1148.1388167715384,246.04055696601807,1171.604903984467,171.81034611458279,1221.4493682479545,156.05322334647354,1197.9832810350258",1415.png,4,maritime vessels
"848.7225899471065,1419.3911591951205,884.7384288488076,1428.6736593310632,866.7980850832522,1498.2816874957475,830.782246181551,1488.9991873598049",1415.png,4,maritime vessels
"621.9741267121801,1152.2257889453142,626.3299730316685,1178.6894304139676,519.2641875482684,1196.3121792784202,514.90834122878,1169.8485378097669",1416.png,4,maritime vessels
"837.5356422588934,1302.8629838948605,841.8732637461005,1331.422128427102,719.4855825645741,1350.0106206371233,715.147961077367,1321.4514761048817",1416.png,4,maritime vessels
"823.915460773173,1272.1814112344384,828.573626316853,1302.8510359145585,683.8595897688351,1324.8305008009281,679.201424225155,1294.160876120808",1416.png,4,maritime vessels
"1823.5673803175603,1874.8003911989447,1857.4165291174315,1849.153427467944,1945.5429726027553,1965.4636905472532,1911.693823802884,1991.1106542782538",1417.png,4,maritime vessels
"1584.4329526609533,983.9928205719093,1669.4632904761374,939.3591584950552,1841.183816020962,1266.4991155914581,1756.153478205778,1311.1327776683122",1417.png,2,oil tanker
"1474.3422168033112,890.7233865198122,1512.6455959634281,883.6490896200074,1530.9178325888888,982.5830780404996,1492.6144534287719,989.6573749403043",1418.png,4,maritime vessels
"1469.8398154308627,751.8123578219409,1507.990867950202,744.6849131262102,1526.4270955238505,843.3684549069105,1488.2760430045112,850.4958996026412",1418.png,4,maritime vessels
"1510.807841774423,886.9464034912185,1549.0777082933716,879.8782960811851,1566.9307012799643,976.5423136074,1528.6608347610156,983.6104210174334",1418.png,4,maritime vessels
"643.1153184880407,234.85287540311097,766.8426332817222,177.91619570467284,973.5478186525922,627.1007578415041,849.8205038589107,684.0374375399422",1418.png,4,maritime vessels
"1431.3998017236536,757.2396871279527,1467.6861351786724,749.942206235688,1487.1336279004772,846.6438237096661,1450.8472944454584,853.9413046019308",1418.png,4,maritime vessels
"689.0160878715423,849.8407115034424,773.2537348713645,834.8768607132098,800.3108412221237,987.1923980413176,716.0731942223015,1002.1562488315502",1418.png,4,maritime vessels
"1501.9028035615088,1012.0138875257896,1544.3992905230216,1000.5250829558316,1561.0620098362738,1062.1596098317252,1518.565522874761,1073.6484144016833",1418.png,4,maritime vessels
"1540.7658042440355,1004.5843361081758,1580.5874995726517,993.8186538603884,1596.8069698069874,1053.8136255860331,1556.9852744783711,1064.5793078338204",1418.png,4,maritime vessels
"1416.0990335333254,2414.175520732354,1444.600512273745,2449.4079904566797,1288.6382117852518,2575.574456403022,1260.1367330448322,2540.3419866786962",1419.png,4,maritime vessels
"1329.2238355179452,1231.6421480314816,1341.6763818117668,1248.2269567355927,1279.1885699515278,1295.145337518385,1266.7360236577063,1278.560528814274",1420.png,4,maritime vessels
"1356.4039665729424,1277.3851564281395,1371.7829396854963,1302.3093034372462,1246.2521621493242,1379.7656934922961,1230.8731890367703,1354.8415464831894",1420.png,4,maritime vessels
"1376.238200323974,1216.5773917732001,1395.0991281626912,1238.982554555632,1282.2552461379005,1333.9758530457077,1263.3943182991834,1311.5706902632758",1420.png,4,maritime vessels
"1264.744068534314,1278.5443669941926,1277.7825072520022,1296.3636858613427,1198.294114606771,1354.525535031851,1185.2556758890828,1336.706216164701",1420.png,4,maritime vessels
"1122.6589632427444,1106.393688894928,1131.3288651159153,1087.441130404317,1256.968233101395,1144.9152172080035,1248.2983312282242,1163.8677756986144",1420.png,4,maritime vessels
"1118.154212331074,983.2415031023232,1132.6815348398025,1001.6646915144078,1030.9364084968336,1081.8942495590998,1016.4090859881051,1063.471061147015",1420.png,4,maritime vessels
"1255.9334242603688,1158.8582751415968,1261.9548730797742,1137.8502366676476,1353.6877353506336,1164.1432547381585,1347.6662865312283,1185.1512932121077",1420.png,4,maritime vessels
"1365.3743431493428,1187.2613987439984,1374.0793913811622,1162.996076798392,1463.138180073812,1194.9454180341997,1454.4331318419927,1219.210739979806",1420.png,4,maritime vessels
"737.4397206923213,1033.6109529693085,752.7993177830624,1011.8672963115727,840.7755790088286,1074.0132337335936,825.4159819180875,1095.7568903913293",1420.png,4,maritime vessels
"2444.0018863975765,250.35423505999896,2444.027343724331,190.39601251647528,2753.552803419885,190.52743220224986,2753.5273460931307,250.48565474577353",1421.png,4,maritime vessels
"1669.864988872081,1095.4143526169,1673.0475896626833,1070.312021779671,1803.186123197369,1086.8116449581312,1800.0035224067667,1111.91397579536",1421.png,4,maritime vessels
"1287.685628452112,1248.8430616713738,1320.6352945737733,1270.9945806280064,1260.5126642106413,1360.425043644995,1227.56299808898,1338.2735246883624",1422.png,4,maritime vessels
"2864.3741744962176,2867.7713481686646,2903.3378498385778,2858.325250121219,2930.2712907953714,2969.4214767348,2891.3076154530113,2978.8675747822454",1422.png,4,maritime vessels
"2894.7543479653104,2636.90280242095,2919.163685168672,2653.146303195195,2870.0120755444805,2727.0071186732976,2845.6027383411188,2710.763617899053",1422.png,4,maritime vessels
"1741.4986643770198,205.7203890076881,1747.5668716201417,185.90557441775107,1844.5630070244615,215.61025062068884,1838.4947997813397,235.4250652106259",1423.png,4,maritime vessels
"1179.1504649373485,2656.527944322437,1213.8208260933054,2671.378896270066,1181.8694542377696,2745.971124806404,1147.1990930818126,2731.1201728587753",1424.png,4,maritime vessels
"1205.9679750250916,2665.9510165509564,1240.261735943387,2680.640652843181,1209.6167577581355,2752.1830337656866,1175.32299683984,2737.4933974734618",1424.png,4,maritime vessels
"2726.824823730175,487.72465802763634,2738.939647839404,518.8999517017063,2621.6438022330403,564.4815123157238,2609.528978123811,533.3062186416538",1425.png,4,maritime vessels
"2784.146383491759,655.8574617717834,2824.515599467665,662.3750486956069,2811.8799869043173,740.6386420346014,2771.510770928411,734.1210551107779",1425.png,4,maritime vessels
"146.4751701363241,85.04192046850743,158.68114845070346,57.657224290972565,249.43307338620775,98.10740933482454,237.2270950718284,125.4921055123594",1426.png,4,maritime vessels
"161.47440711847156,64.8800817039575,172.15926752087455,41.46934238909833,262.9367389040388,82.9009518896408,252.25187850163582,106.31169120449997",1426.png,4,maritime vessels
"767.2317154081073,1432.3274821113896,802.3019693153171,1409.7280200487996,855.2186622497321,1491.8451010660415,820.1484083425223,1514.4445631286314",1426.png,4,maritime vessels
"1218.2176285680814,134.91968712830277,1251.8282341915653,121.66459126805137,1280.455278706859,194.2534516967982,1246.844673083375,207.5085475570496",1426.png,4,maritime vessels
"1247.2242900539104,133.2647239926232,1282.469767562076,119.36487975165402,1310.6061171737283,190.7094977349575,1275.3606396655628,204.60934197592667",1426.png,4,maritime vessels
"1914.6999351420757,1971.3066517536276,1939.3987475262043,1943.5025556500389,2007.2320941930673,2003.7599758686433,1982.5332818089387,2031.5640719722321",1426.png,4,maritime vessels
"1806.486265533113,550.3035403959079,1807.0898301960883,575.8958683761705,1694.9487768576505,578.5405819448656,1694.3452121946752,552.948253964603",1426.png,4,maritime vessels
"776.2786231035134,1258.546570316989,782.3702067129037,1289.3772422969944,653.1238338762341,1314.9139898208755,647.0322502668438,1284.08331784087",1427.png,4,maritime vessels
"787.3238429843387,1290.1586919615156,793.7374788821571,1322.1406523728085,664.6276884346315,1348.0322229996573,658.2140525368131,1316.0502625883644",1427.png,4,maritime vessels
"799.1558990735455,1315.1169978090288,805.3428590582799,1345.2789095182395,673.0042007954992,1372.424867340775,666.8172408107647,1342.2629556315644",1427.png,4,maritime vessels
"796.046845843584,1888.0021371971775,842.9193624407711,1868.1735764245193,924.6850580914673,2061.4586045417677,877.8125414942803,2081.2871653144257",1427.png,4,maritime vessels
"1761.726171539539,1861.0303473763727,1801.116190793732,1829.5524948925706,1901.1474648716382,1954.7272924419829,1861.7574456174455,1986.205144925785",1428.png,4,maritime vessels
"1527.8051982759598,977.4219684800969,1638.545777220504,918.3879508165287,1816.0182882456747,1251.304621500764,1705.2777093011305,1310.338639164332",1428.png,2,oil tanker
"1525.5756689655907,1139.386245321593,1560.182256557457,1118.6849191192596,1602.8098153742478,1189.9457810371027,1568.2032277823814,1210.647107239436",1428.png,4,maritime vessels
"954.3392483973786,772.1420063612941,961.07624558749,804.7723817929719,828.7353786057591,832.0960039455776,821.9983814156477,799.4656285138998",1429.png,4,maritime vessels
"641.563644574952,840.0998075334262,783.3194947468486,822.3803262615671,804.2962628851377,990.1944713643572,662.5404127132412,1007.9139526362163",1429.png,4,maritime vessels
"1461.3454062249086,1003.4603860748613,1505.0675094724934,990.5948637501701,1524.7263009232909,1057.4031664247484,1481.004197675706,1070.2686887494397",1429.png,4,maritime vessels
"1500.2076689595808,990.0625759642354,1543.9297722071656,977.1970536395443,1563.588563657963,1044.0053563141225,1519.8664604103783,1056.8708786388138",1429.png,4,maritime vessels
"1092.5795399063597,745.0011047907685,1098.7524723320819,774.0471710180484,978.0029022475876,799.7091291893937,971.8299698218655,770.6630629621138",1429.png,4,maritime vessels
"1105.3513667982145,763.0022264091851,1111.908101403429,793.8542323025572,983.9386707954699,821.0505707505897,977.381936190255,790.1985648572177",1429.png,4,maritime vessels
"598.2998415490523,216.69124078070422,754.4654552302159,151.05720349132156,953.5295891921766,624.69822766016,797.363975511013,690.3322649495426",1429.png,4,maritime vessels
"1380.390907311822,2400.3935855973155,1412.2650195534754,2442.4425603778604,1248.6423181409114,2566.472417879157,1216.768205899258,2524.423443098612",1430.png,4,maritime vessels
"693.8980261719931,1027.6373528280517,714.8657422651949,999.0169893824142,802.4068513319629,1063.1509450843562,781.4391352387612,1091.7713085299936",1431.png,4,maritime vessels
"1073.5430497988361,969.0565808414021,1093.906061362159,995.9515331351324,989.790692842211,1074.7805427551111,969.427681278888,1047.8855904613808",1431.png,4,maritime vessels
"1074.7518038403489,1098.4965934298061,1088.6325476245709,1069.9650851102024,1216.2512180813771,1132.0523062571074,1202.3704742971552,1160.5838145767111",1431.png,4,maritime vessels
"1204.7210427828281,1154.6326979355692,1213.6001592987159,1121.8796810514211,1316.265224214491,1149.711470615195,1307.3861076986032,1182.464487499343",1431.png,4,maritime vessels
"1320.9406108317933,1186.2981158516027,1329.412903384206,1153.476357129528,1431.8894538199922,1179.928666477294,1423.4171612675796,1212.7504251993687",1431.png,4,maritime vessels
"1218.1885963662735,1263.2849757890972,1237.567985107005,1288.8506581285255,1152.5751159678039,1353.2772527083407,1133.1957272270724,1327.7115703689124",1431.png,4,maritime vessels
"1284.4247886134217,1214.6053493118934,1305.2750493232086,1242.111435759311,1231.3427660833913,1298.1538459861104,1210.4925053736044,1270.6477595386928",1431.png,4,maritime vessels
"1334.9454606470497,1197.2170744050911,1361.1007270478472,1227.84422009691,1238.1145506237574,1332.8731457550655,1211.95928422296,1302.2460000632466",1431.png,4,maritime vessels
"1314.9324016163885,1260.559094953695,1335.6311893888487,1294.0007307813512,1203.6033214288598,1375.719724225271,1182.9045336563995,1342.2780883976147",1431.png,4,maritime vessels
"2451.7312598784024,266.4009333807296,2454.048619134024,342.1664448356719,2134.3714569968274,351.94407078003155,2132.0540977412056,276.1785593250893",1432.png,4,maritime vessels
"1629.4414369452757,1089.8059989754074,1634.048489953469,1056.4278058565717,1767.2314037406081,1074.8104888681555,1762.6243507324148,1108.1886819869912",1432.png,4,maritime vessels
"1242.1202653797961,1243.085766549705,1275.4169320998255,1264.6398020711858,1216.1365426437908,1356.2161274782784,1182.8398759237614,1334.6620919567977",1433.png,4,maritime vessels
"444.1873352436396,23.57219130382409,447.07158850679855,96.59291001844085,127.90566701290118,109.19967925821865,125.02141374974224,36.17896054360191",1433.png,4,maritime vessels
"1462.6819356185997,37.32094500277888,1470.5012851902459,95.81880885815399,1170.0353254910578,135.98178607517914,1162.2159759194117,77.48392221980403",1433.png,4,maritime vessels
"2725.690935909219,2550.4828110476956,2760.452183617346,2572.0713754148614,2700.8271707107137,2668.077752124187,2666.065923002587,2646.489187757021",1433.png,4,maritime vessels
"2779.1048419155445,2570.3444129598793,2813.6087036067615,2593.821267307048,2756.486402677209,2677.7737398833015,2721.982540985992,2654.296885536133",1433.png,4,maritime vessels
"1157.974243019299,2694.751245636361,1194.0589268349931,2686.56149916871,1211.3766753872253,2762.864896761701,1175.291991571531,2771.054643229352",1436.png,4,maritime vessels
"1186.7347838101616,2691.9008374548544,1222.4765492592153,2683.7889194225645,1240.1372161820834,2761.6032430286955,1204.3954507330297,2769.7151610609853",1436.png,4,maritime vessels
"2974.8525470572067,725.7158476624885,2983.8211378167907,757.7608244847077,2863.202241801673,791.5190488152772,2854.233651042089,759.474071993058",1437.png,4,maritime vessels
"191.19615093699787,930.1640585593742,194.3977885085002,959.6038040623653,88.51279544242122,971.1190317338877,85.31115787091889,941.6792862308967",1438.png,4,maritime vessels
"255.89997435983574,97.855824342788,256.0578999797043,68.9810554168209,370.8318003410799,69.6087916735431,370.6738747212113,98.4835605995102",1438.png,4,maritime vessels
"1225.999716902952,162.28669786562608,1257.9315114193082,143.73895678750955,1298.9719037783452,214.39410396473573,1267.040109261989,232.94184504285226",1438.png,4,maritime vessels
"1252.8122140710893,156.45933995609914,1282.0667925165221,137.41484903276574,1328.5429939466958,208.80776187345043,1299.288415501263,227.85225279678383",1438.png,4,maritime vessels
"761.9032343280105,1477.149512208073,772.363641456763,1445.463940340047,869.1577318344061,1477.4187239628457,858.6973247056536,1509.1042958308717",1438.png,4,maritime vessels
"1318.7418413978583,1726.2932354320099,1320.4129388360345,1693.5409194034853,1452.357131810367,1700.2730113468344,1450.6860343721908,1733.025327375359",1438.png,4,maritime vessels
"2010.0113238677015,995.2868183018873,2016.184224787729,970.9910405525985,2121.1420611429994,997.6579919581982,2114.969160222972,1021.9537697074869",1438.png,4,maritime vessels
"2036.5590863384173,981.3610718306091,2041.6265046474864,961.416337483687,2126.6587743088617,983.0207405631517,2121.5913559997925,1002.9654749100738",1438.png,4,maritime vessels
"82.36646796932845,1555.3653075283587,90.15109939671123,1524.719319986009,189.61271662894242,1549.9843577092793,181.82808520155965,1580.630345251629",1439.png,4,maritime vessels
"801.8531490714448,1318.483718920456,809.3916266341433,1354.13529593193,680.9043216400242,1381.3037621537198,673.3658440773257,1345.652185142246",1440.png,4,maritime vessels
"817.2354816391818,1350.6502331500865,823.347232540784,1381.486984002769,690.7917762738251,1407.759075158618,684.6800253722229,1376.9223243059355",1440.png,4,maritime vessels
"832.2732615731882,1376.6103234810855,838.611255876433,1410.3508225619203,705.1229478084999,1435.4259743567234,698.7849535052551,1401.6854752758886",1440.png,4,maritime vessels
"844.3328312376265,1403.9337263388616,850.6779638409621,1437.7122263701751,716.9873566581069,1462.8253791036977,710.6422240547713,1429.0468790723842",1440.png,4,maritime vessels
"1784.763871557026,1898.533247793381,1824.1562607735846,1870.497886105316,1910.4076841452247,1991.6894611504938,1871.0152949286662,2019.7248228385588",1441.png,4,maritime vessels
"1578.2109566773327,1037.4849718180187,1682.8533739021373,987.6628402878762,1838.3017298709108,1314.1541248358487,1733.6593126461062,1363.9762563659913",1441.png,2,oil tanker
"1480.656548647529,1034.5380774109985,1518.8674756098935,1023.1147865585217,1542.7139994721776,1102.881448668018,1504.5030725098131,1114.3047395204949",1442.png,4,maritime vessels
"1330.745163554638,1052.7929016465523,1339.7634125355153,1132.6525902916949,1081.2167707756385,1161.849272975006,1072.1985217947613,1081.9895843298634",1442.png,4,maritime vessels
"1388.5796181750493,2433.8791413987497,1419.2497732750019,2473.1546055064496,1250.8833762179006,2604.63168995799,1220.213221117948,2565.3562258502902",1443.png,4,maritime vessels
"697.9367219804963,1058.0849577035913,722.010746587228,1027.0657369617368,811.7037922501149,1096.6765310661651,787.6297676433832,1127.6957518080196",1444.png,4,maritime vessels
"970.7496694957194,1352.9689954860753,983.6174863255754,1329.64028057135,1077.2354330056428,1381.2787267639412,1064.3676161757867,1404.6074416786664",1444.png,4,maritime vessels
"1014.4856733723235,1319.483989904743,1027.7311478711592,1291.4347497893775,1158.8036124648654,1353.3300802915553,1145.5581379660296,1381.379320406921",1444.png,4,maritime vessels
"1235.7156968906404,1331.1293815665526,1254.319919871961,1357.1292656511291,1169.9037613636262,1417.5332671077044,1151.2995383823056,1391.533383023128",1444.png,4,maritime vessels
"1224.4893172292195,1389.1033395122026,1244.5555782862075,1411.3768892847543,1181.5786622579726,1468.1128496723472,1161.5124012009846,1445.8392998997956",1444.png,4,maritime vessels
"1318.8162055052965,1299.5479264511664,1340.6319916318494,1323.0583414647915,1237.9199395389312,1418.3669168251113,1216.1041534123783,1394.8565018114862",1444.png,4,maritime vessels
"1341.4931218852853,1235.6128005026371,1365.2243130108297,1262.9843056279992,1247.3771819633876,1365.1581823540032,1223.645990837843,1337.786677228641",1444.png,4,maritime vessels
"1083.2043506307405,1132.0787332781495,1095.8099945778881,1105.103940944704,1224.826603662595,1165.3949495755166,1212.2209597154474,1192.3697419089622",1444.png,4,maritime vessels
"1222.437754535788,1182.8577832642688,1232.1339306410405,1155.9912953047158,1327.3605255504385,1190.3587882027502,1317.664349445186,1217.2252761623033",1444.png,4,maritime vessels
"1327.2185622692195,1214.9913361437173,1337.62686163466,1184.7504872241377,1434.452070908308,1218.0758005088794,1424.0437715428677,1248.316649428459",1444.png,4,maritime vessels
"1248.6625199476048,1275.2918812990456,1268.3087782124828,1297.09922797237,1198.5329638914018,1359.9603219573155,1178.8867056265237,1338.152975283991",1444.png,4,maritime vessels
"1636.100790221008,1121.8964705618519,1640.8986825474385,1087.0844794740096,1776.4387074240435,1105.7650095143263,1771.640815097613,1140.5770006021685",1445.png,4,maritime vessels
"2746.3662453989127,176.87478474977632,2748.3860450383677,254.4791613041233,2427.2409389927307,262.83756579371385,2425.2211393532757,185.23318923936688",1445.png,4,maritime vessels
"3066.257090601475,274.5496668542885,3070.608425719643,349.46986580196227,2750.0791582497136,368.08607715127687,2745.7278231315454,293.1658782036031",1445.png,4,maritime vessels
"2984.1193216889887,2536.0547722266474,2998.099875967885,2561.911688731713,2892.5964548420225,2618.9562441167454,2878.615900563126,2593.0993276116797",1446.png,4,maritime vessels
"1030.203162549888,2022.2097743524466,1167.0386739689147,2037.6493241033731,1118.1204672650288,2471.1948574908492,981.284955846002,2455.7553077399225",1446.png,4,maritime vessels
"1978.8044863288508,844.347557425306,2026.3812740758265,837.0280516181109,2044.257602049778,953.2241834493021,1996.6808143028022,960.5436892564973",1447.png,4,maritime vessels
"2095.2812699158912,616.9444054298227,2159.384634478826,608.4487788010758,2189.5566551634383,836.1103894233651,2125.453290600504,844.606016052112",1447.png,1,container
"906.2533895698213,2008.6970922357825,906.3239550101026,2031.82340297237,789.0577912183074,2032.181217868673,788.9872257780261,2009.0549071320854",1448.png,4,maritime vessels
"396.96659213407014,2110.3529910661277,398.0397642693936,2130.9127098541967,275.7816976225923,2137.2943122387583,274.70852548726884,2116.7345934506893",1448.png,4,maritime vessels
"242.65316400502792,2117.452061766368,243.72633614035135,2138.011780554437,121.46826949355005,2144.3933829389985,120.39509735822662,2123.8336641509295",1448.png,4,maritime vessels
"891.651856240714,2031.5327494851945,891.7160941365689,2052.585343144084,790.3430672743749,2052.8946632234806,790.27882937852,2031.842069564591",1448.png,4,maritime vessels
"637.1417674205226,2036.9818188295287,638.4863887176733,2057.9915265822283,537.3198672458453,2064.4661839611344,535.9752459486946,2043.4564762084347",1448.png,4,maritime vessels
"1446.992993263674,1644.861052402234,1453.191769899725,1716.3914549601495,851.8259995497604,1768.5054086590396,845.6272229137094,1696.975006101124",1448.png,2,oil tanker
"2062.6595457362505,655.7946447611503,2127.3879808211996,647.6861150959987,2163.1639035293506,933.2766705047127,2098.4354684444015,941.3852001698642",1449.png,1,container
"237.93707174838343,2116.115658753861,239.53194206568764,2138.8320489149196,122.49286940950336,2147.0491178075004,120.89799909219914,2124.332727646442",1450.png,4,maritime vessels
"888.1234676660715,1990.3428230279972,895.1967848414242,2014.9774794007456,784.215013270481,2046.8435326196661,777.1416960951283,2022.2088762469177",1450.png,4,maritime vessels
"1920.723018225216,1596.9616809262177,1924.1828267871606,1631.607039388116,1599.5814131587113,1664.0228895899884,1596.1216045967667,1629.3775311280901",1450.png,1,container
"886.8115836101175,2018.9445108233797,892.2036412958007,2037.7237462140533,798.5386468253995,2064.617655513706,793.1465891397163,2045.8384201230324",1450.png,4,maritime vessels
"645.6669485189847,2061.9107723831507,646.6328428980826,2082.5809121137354,545.322759777708,2087.3150281433004,544.3568653986101,2066.6448884127158",1450.png,4,maritime vessels
"1300.6367757285811,1654.7866311865118,1305.4063651948375,1702.5476947875757,957.1053555758477,1737.3302708298775,952.3357661095913,1689.5692072288136",1450.png,2,oil tanker
"2239.6010725532783,2113.097512348311,2304.935732534832,2113.9950657102895,2303.31517824514,2231.958373502092,2237.9805182635864,2231.0608201401133",1453.png,4,maritime vessels
"2906.075087119431,2525.610995036798,2935.4940516606557,2509.264643001778,3022.4023369035326,2665.675795558708,2992.983372362308,2682.0221475937283",1453.png,4,maritime vessels
"2504.9416855525565,1061.6240943673038,2504.9525637346355,1042.3833747598972,2593.932321984084,1042.4336815068027,2593.921443802005,1061.6744011142093",1453.png,4,maritime vessels
"1485.029304848424,1180.6472481669593,1525.6512241707528,1179.0772199393389,1529.3557307680708,1274.9252852657487,1488.733811445742,1276.4953134933692",1454.png,4,maritime vessels
"1444.1158220263292,1186.9645700582796,1488.9984211427245,1185.2298674957894,1491.991426129362,1262.668989264177,1447.1088270129667,1264.4036918266672",1454.png,4,maritime vessels
"1491.580126233499,1331.8478883264852,1531.7434471927352,1340.2343401289413,1517.5037398248005,1408.4293230437033,1477.3404188655643,1400.0428712412472",1454.png,4,maritime vessels
"1479.4442228969504,1045.4141330665234,1519.988564927444,1051.7054964854262,1511.202489681417,1108.326870289754,1470.6581476509234,1102.0355068708511",1454.png,4,maritime vessels
"1514.249317779678,1050.729896944534,1554.7936598101717,1057.0212603634368,1546.0075845641447,1113.6426341677645,1505.463242533651,1107.3512707488617",1454.png,4,maritime vessels
"1427.8561949588131,1331.4277049125642,1455.4608937701341,1337.191806848692,1442.1717319394063,1400.8345588085192,1414.5670331280853,1395.0704568723913",1454.png,4,maritime vessels
"1455.6372568563288,1329.0934167015778,1495.5269890275583,1337.4227407783003,1481.3434513886918,1405.3487228199986,1441.4537192174623,1397.019398743276",1454.png,4,maritime vessels
"-4.152314614894067,640.8663663737509,13.363297257437239,546.0328147893165,830.0346262089263,696.8707596535808,812.519014336595,791.7043112380152",1455.png,3,aircraft carrier
"1503.5412126400477,-45.733160437877025,1515.0372087239018,9.144624075955068,1148.1534359645414,86.00075907186002,1136.6574398806872,31.122974558027916",1455.png,2,oil tanker
"2093.186258304849,79.83251550281875,2200.7504759194776,106.48559597381023,2103.092264690826,500.6062341449532,1995.5280470761977,473.9531536739617",1455.png,1,container
"2513.0051036494733,629.5864441667576,2529.9742836871583,596.5886577786476,2638.689295029124,652.4955776720832,2621.720114991439,685.4933640601931",1456.png,4,maritime vessels
"2609.3644926249044,1106.0125162321663,2660.0813452345924,1084.8597787813394,2737.7358404953475,1271.0480487286652,2687.0189878856595,1292.200786179492",1457.png,2,oil tanker
"2735.4600993365043,1272.1054377898022,2803.3844127230027,1240.587976365203,2876.502550581639,1398.1672700538397,2808.5782371951404,1429.6847314784388",1457.png,4,maritime vessels
"2960.0772496267773,1320.6813826230048,3002.07010008415,1331.1159697061148,2981.286253821073,1414.7582778399117,2939.2934033637002,1404.3236907568016",1457.png,4,maritime vessels
"1348.3685211718664,2201.3473449656076,1385.6697078578104,2201.4287445177147,1385.4105214297317,2320.2004218785632,1348.1093347437877,2320.119022326456",1457.png,4,maritime vessels
"1092.3491652899595,1432.6121045209486,1142.3467706187776,1439.3516949005048,1130.6779676157782,1525.9166305045135,1080.6803622869602,1519.1770401249573",1457.png,4,maritime vessels
"53.08054100965191,1164.0284720755449,105.46698889153919,1149.144042733862,138.0457356806791,1263.806471608244,85.65928779879181,1278.6909009499268",1458.png,4,maritime vessels
"446.22377252116183,2084.367559364572,446.69259503364856,2024.8477707639674,781.3334413215468,2027.4836531490703,780.8646188090602,2087.003441749675",1458.png,4,maritime vessels
"2501.799373362629,1694.739837402522,2602.2912016621913,1696.751676122078,2595.3076322258303,2045.5826504417964,2494.815803926268,2043.5708117222405",1460.png,4,maritime vessels
"28.210812097851885,653.6101196117252,43.87222026270581,558.5229986109646,851.2199292249061,691.4979153814024,835.5585210600522,786.585036382163",1461.png,3,aircraft carrier
"2102.4977035072807,16.891391093113498,2226.7780673824673,41.88668202686216,2147.358054843153,436.7749865286867,2023.0776909679664,411.77969559493806",1461.png,1,container
"2013.7346167330575,187.50640895549316,2073.2324933405857,199.31154320313374,2034.1939556210277,396.06577330778885,1974.6960790134992,384.26063906014826",1461.png,4,maritime vessels
"965.1019115575249,265.79200565466874,1071.5677753419293,219.16548235958828,1212.7598703359604,541.5600614693552,1106.294006551556,588.1865847644357",1462.png,2,oil tanker
"2546.1302814635096,1814.8506998477276,2598.96565794522,1905.8207720902442,2379.1176290971594,2033.5084070080522,2326.282252615449,1942.5383347655356",1462.png,4,maritime vessels
"1086.983604959158,1437.6139394173488,1142.601261664622,1444.1201557457864,1132.4777071074457,1530.6602204434594,1076.8600504019817,1524.1540041150217",1462.png,4,maritime vessels
"1676.6946555875857,1479.1676141956377,1690.5288027845472,1522.919111251817,1557.2688132471521,1565.0556879353226,1543.4346660501906,1521.3041908791433",1462.png,4,maritime vessels
"331.7541741925071,1411.2010311741456,350.3250110548207,1386.8606139247256,426.2512795329329,1444.7895446830858,407.6804426706193,1469.1299619325057",1463.png,4,maritime vessels
"144.25238778143935,1530.0517496972084,192.20897487581212,1527.054463005903,200.25192054567637,1655.7415938135832,152.2953334513036,1658.7388805048886",1463.png,4,maritime vessels
"46.19703332184565,1168.0806065005909,121.78090889466178,1150.0270649124918,150.87350278126848,1271.8275983804124,75.28962720845236,1289.8811399685114",1463.png,4,maritime vessels
"766.1238061574333,308.87274011211343,766.145312612156,253.9369724630254,1175.8496237113102,254.09736500131905,1175.8281172565876,309.0331326504071",1464.png,2,oil tanker
"2685.9881399116302,2700.0692305527314,2687.6504392977677,2681.2441853488153,2790.5413530925043,2690.3297148116894,2788.879053706367,2709.1547600156055",1465.png,4,maritime vessels
"2683.210867057408,2718.7352811023316,2684.8731664435454,2699.9102358984155,2787.764080238282,2708.9957653612896,2786.1017808521447,2727.8208105652056",1465.png,4,maritime vessels
"2680.2311914243137,2735.12349708636,2681.893490810451,2716.298451882444,2784.784404605188,2725.3839813453183,2783.1221052190504,2744.2090265492343",1465.png,4,maritime vessels
"2820.275946182289,2728.170920606374,2821.9382455684263,2709.3458754024578,2924.829159363163,2718.431404865332,2923.1668599770255,2737.256450069248",1465.png,4,maritime vessels
