geometry/coordinates/0/0/0,geometry/coordinates/0/0/1,geometry/coordinates/0/0/2,geometry/coordinates/0/1/0,geometry/coordinates/0/1/1,geometry/coordinates/0/1/2,geometry/coordinates/0/2/0,geometry/coordinates/0/2/1,geometry/coordinates/0/2/2,geometry/coordinates/0/3/0,geometry/coordinates/0/3/1,geometry/coordinates/0/3/2,geometry/type,properties/bounds_imcoords,properties/edited_by,properties/feature_id/0,properties/image_id,properties/ingest_time,properties/type_id,properties/type_name,type
121.702469,39.005158,0,121.702535,39.005214,0,121.702788,39.004922,0,121.702723,39.004865,0,Polygon,"2724.5174001654796,2395.011001031052,2742.6224964984785,2379.3338053090165,2812.9245278388316,2460.5233925534712,2794.8194315058327,2476.2005882755066",Ilwon Lee @ SI Analytics,611aae82253e11b3ae05408599d9c56599ef8fb05e3ae81c536a2071ad25a3d2,1274.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.70262,39.00527,0,121.702679,39.005313,0,121.702924,39.004979,0,121.702865,39.004936,0,Polygon,"2766.2660773555563,2363.8996222143287,2782.635008885118,2351.865841501779,2850.723181683459,2444.4826728311655,2834.3542501538973,2456.516453543715",Ilwon Lee @ SI Analytics,c5dd27ce3f14b77ddb06d868fcb630d7e8a0b7e68548a4932dd358c529ec00ce,1274.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.702676,39.005311,0,121.702753,39.005366,0,121.702998,39.005021,0,121.702921,39.004966,0,Polygon,"2781.777968242163,2352.3313770645545,2803.329477788411,2337.0210286547226,2871.4052008479243,2432.847364941277,2849.853691301676,2448.157713351109",Ilwon Lee @ SI Analytics,bde9c43e5044b04451abef4bef7107c5f3660d557e776cf609c9bff175113550,1274.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.703349,39.006409,0,121.703447,39.006422,0,121.703508,39.005983,0,121.70341,39.005969,0,Polygon,"2968.881007772173,2047.4357523748145,2996.0723200031425,2043.665586493372,3013.002402267014,2165.769273017852,2985.8110900360443,2169.5394388992945",Ilwon Lee @ SI Analytics,515028ea87b99b119c3a65570ec7401051d64b4ffe412d284949e4baf46c72ed,1274.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.70326,39.006369,0,121.703358,39.006384,0,121.703423,39.005962,0,121.703325,39.005947,0,Polygon,"2944.20449765685,2058.426678162066,2971.340631314472,2054.277960174697,2989.289487210823,2171.6786979659178,2962.153353553201,2175.8274159532866",Ilwon Lee @ SI Analytics,f3e1b9272f210d022ecdee283cd1e2633a70cd05d1c3d2ce2f363c455a959320,1274.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.703176,39.006348,0,121.703272,39.006363,0,121.703335,39.00594,0,121.703239,39.005925,0,Polygon,"2920.7995111786568,2064.2535568543954,2947.426208017277,2060.2761249632576,2964.972339422917,2177.7377269254466,2938.3456425842965,2181.7151588165843",Ilwon Lee @ SI Analytics,73ab66eb0fcb5f8c12b20274e0a0f984ec50efdacba59cda4bb9955420ae04be,1274.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.703087,39.006336,0,121.703183,39.00635,0,121.703246,39.005927,0,121.70315,39.005913,0,Polygon,"2896.08768001339,2067.7102536684315,2922.7143768520104,2063.732821777294,2940.26050825765,2181.1944237394828,2913.63381141903,2185.1718556306205",Ilwon Lee @ SI Analytics,c7c8d12ecb3df24a7e5cd3b10cf7c18be653c7c9ba6099dcb85ce7bf98bd3b88,1274.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.702993,39.006324,0,121.703089,39.00634,0,121.703162,39.005917,0,121.703066,39.0059,0,Polygon,"2870.0723806768915,2071.119441435,2896.602500800006,2066.541922943349,2916.886061165576,2184.1002231456323,2890.3559410424614,2188.6777416372834",Ilwon Lee @ SI Analytics,ea7247457c1ee58b1375207d017ca2b32977017793e7f4036100788e4664e66d,1274.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.702893,39.006356,0,121.702982,39.006372,0,121.703066,39.005923,0,121.702977,39.005906,0,Polygon,"2842.237393300781,2062.2023507026156,2866.9259778445967,2057.609125671208,2890.141943185018,2182.3949393759735,2865.4533586412026,2186.988164407381",Ilwon Lee @ SI Analytics,89b6a197c9ceaab21f767aee31694aed0fcb214440d92392e15ea654a6f992e3,1274.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.70267,39.006305,0,121.702784,39.006327,0,121.702874,39.00587,0,121.70276,39.005847,0,Polygon,"2780.215649036778,2076.3875470444987,2811.922922381183,2070.1680434254786,2836.8492932875342,2197.2436597808933,2805.142019943129,2203.4631633999134",Ilwon Lee @ SI Analytics,b6370cda42714e6556c2a449dc8cf8caedde9e5bf8dbae7928943734e74d74f4,1274.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.702795,39.006308,0,121.702897,39.006325,0,121.702977,39.005841,0,121.702875,39.005824,0,Polygon,"2814.8101017630306,2075.4526627750256,2843.2054982533814,2070.7595383481425,2865.4237291956833,2205.1892741776464,2837.0283327053326,2209.8823986045295",Ilwon Lee @ SI Analytics,74d33d4f5722376afb8efc9295895c37f1408acfc73340dc42f3982d3e263cde,1274.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.702573,39.006291,0,121.702656,39.006309,0,121.702756,39.005849,0,121.702672,39.005831,0,Polygon,"2753.246792010215,2080.254091144356,2776.4096702516067,2075.2517794121723,2803.9796938518325,2202.9129756658363,2780.8168156104407,2207.91528739802",Ilwon Lee @ SI Analytics,f0985b2547effd86cb890f993c54b4e5a5e46ac341f768531884f356ce4bcfa1,1274.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.702447,39.006283,0,121.702558,39.00631,0,121.702668,39.005857,0,121.702557,39.00583,0,Polygon,"2718.2150870662012,2082.36590174647,2749.087351443485,2074.850181955988,2779.7419126149284,2200.769687104765,2748.8696482376445,2208.2854068952474",Ilwon Lee @ SI Analytics,2ff3e5d159afaef3157f5ad25c7268e0f3a5403e9ab174f44128055dacb9d442,1274.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.702331,39.006279,0,121.702442,39.006307,0,121.702559,39.005848,0,121.702448,39.005819,0,Polygon,"2685.9785851212982,2083.535440402234,2716.7673339244366,2075.6845997525743,2749.3193502193208,2203.344285824826,2718.5306014161824,2211.1951264744857",Ilwon Lee @ SI Analytics,b5f9fcdc4b210baa912b03d8ef35d32b9ee99e43d62ecd193713ea9b1132aac9,1274.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.703309,39.007314,0,121.703398,39.007315,0,121.703405,39.006931,0,121.703316,39.006929,0,Polygon,"2957.65463916208,1796.1159508827761,2982.572535705034,1795.6748928830752,2984.4618047118925,1902.4105369177366,2959.5439081689383,1902.8515949174375",Ilwon Lee @ SI Analytics,0e90ba49e6ddd23aa3ad332129751e4246909caf8b3918f9d439e194899b8927,1274.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.703223,39.007312,0,121.703312,39.007314,0,121.703319,39.006933,0,121.703229,39.006932,0,Polygon,"2933.7175929288537,1796.4453263899015,2958.635489471808,1796.0042683902009,2960.5080644432924,1901.7967706008728,2935.590167900338,1902.2378286005735",Ilwon Lee @ SI Analytics,9fa2bd6b5d71a3f8a32947397ac725bd8638247ca17af3352b8fcdf1954b9bd2,1274.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.703144,39.007296,0,121.703228,39.0073,0,121.703244,39.006945,0,121.70316,39.006941,0,Polygon,"2911.887276344537,1801.05816224311,2935.0947563242826,1800.0119044061964,2939.533657609615,1898.4730189392203,2916.3261776298696,1899.519276776134",Ilwon Lee @ SI Analytics,3ab75ef4772e70269647860945da3f42201f527bda96a9ec093796814b9525bc,1274.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.703061,39.007282,0,121.703149,39.007286,0,121.703165,39.006931,0,121.703077,39.006927,0,Polygon,"2888.9025406040823,1804.9558247435893,2913.3102002291657,1803.8554594654227,2917.7491015144983,1902.3165739984465,2893.341441889415,1903.4169392766132",Ilwon Lee @ SI Analytics,3760a92ae44ca3fd2e2ed5c10f87298fa953806c58c3e0946195ea09a3b8d39f,1274.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.702975,39.007281,0,121.703075,39.007286,0,121.703094,39.006861,0,121.702994,39.006857,0,Polygon,"2864.93934309227,1805.110184958464,2892.63907065441,1803.8614040883501,2897.9563066765786,1921.8052265175218,2870.256579114439,1923.0540073876357",Ilwon Lee @ SI Analytics,839f889c66a9bf3e62b2298ee6802da3f997496250a97493e08da24b344c8c16,1274.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.702875,39.00728,0,121.702977,39.007286,0,121.703001,39.006868,0,121.702899,39.006862,0,Polygon,"2837.078099734091,1805.516585545753,2865.4690826409324,1803.8945610146566,2872.0921307422836,1919.8205792910444,2843.7011478354425,1921.4426038221409",Ilwon Lee @ SI Analytics,94b11cf4976d9a7e17266d369eb790eb0dc5f6e1ab448bda8c5781db70c88cf4,1274.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.699294,39.012929,0,121.699327,39.013051,0,121.699743,39.012941,0,121.69971,39.012819,0,Polygon,"1842.5486980122866,236.3433608651816,1851.5599266687504,202.30356256261354,1967.1469187299128,232.90247522119498,1958.135690073449,266.94227352376305",Ilwon Lee @ SI Analytics,3eda92d4c2d8ce01ce540a4d641a4786212185e4ec81257faa63105fdb614e54,1274.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.699821,39.010554,0,121.699845,39.01067,0,121.700498,39.010533,0,121.700473,39.010417,0,Polygon,"1988.7221943213742,896.1047095389939,1995.4733322414672,863.8644710775083,2176.798677614151,901.8341782954577,2170.047539694058,934.0744167569434",Ilwon Lee @ SI Analytics,b316c4aab0007c7e4fb79233e54dce740343e6496fb1c3d6daef9b564e29e3f7,1274.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.699869,39.010641,0,121.699891,39.010749,0,121.700534,39.010614,0,121.700511,39.010506,0,Polygon,"2002.0409049482062,871.9567751326232,2008.322919447721,841.9568480269896,2186.8218813438634,879.3347077408333,2180.5398668443486,909.3346348464669",Ilwon Lee @ SI Analytics,8e51e9158fee2cb67c57f05007708cfe5c4ebede121670f22a1b02105e825416,1274.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.703638,39.006469,0,121.703736,39.006477,0,121.703769,39.006034,0,121.703671,39.006027,0,Polygon,"49.02546794560673,2030.6543877377605,76.40144160738917,2028.6202596630267,85.5357759407178,2151.5531758511297,58.159802278935345,2153.5873039258636",Ilwon Lee @ SI Analytics,83a408d013d4028e4e46c9c099617a2e23f587d4e7425230725b3a43dab37d8c,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.703842,39.006457,0,121.703931,39.00646,0,121.703945,39.006015,0,121.703856,39.006013,0,Polygon,"105.69246512208714,2034.0037978436917,130.41622686424856,2033.2287582891115,134.28795186046395,2156.7367854238987,109.56419011830256,2157.5118249784787",Ilwon Lee @ SI Analytics,9318d2df3d3dd29b98c1a8d5d0bff4825a994fe1d524452d6482cd14d2e49475,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.703932,39.006405,0,121.704013,39.006407,0,121.704021,39.006047,0,121.70394,39.006045,0,Polygon,"130.8588796179706,2048.407558604801,153.29787240310253,2047.9120603410972,155.50813932684972,2148.005576682496,133.06914654171777,2148.5010749462003",Ilwon Lee @ SI Analytics,b34f591c525237e636d48536fba1388c7d836cc5a0755f85db2b33678b71ed8e,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.704013,39.006399,0,121.704094,39.006399,0,121.704091,39.006038,0,121.70401,39.006039,0,Polygon,"153.28110092006102,2050.0393648702925,175.72493888030917,2050.2068561986825,174.9778110490355,2150.32198539278,152.53397308878735,2150.15449406439",Ilwon Lee @ SI Analytics,7557c2851b85ca866e292d1abdd5a2a22311059c81bebb799c5bd3bcec2e8280,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.704093,39.006379,0,121.704169,39.006376,0,121.704158,39.006092,0,121.704083,39.006095,0,Polygon,"175.5666215812761,2055.647140648936,196.5533403932668,2056.433160080114,193.5916169868161,2135.5111750306482,172.6048981748254,2134.7251555994703",Ilwon Lee @ SI Analytics,13da3553dbf55d1236ad3a54f27cd1a21641dd43093a248d354c6185c83249e5,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.704171,39.006374,0,121.704234,39.00637,0,121.704218,39.0061,0,121.704155,39.006103,0,Polygon,"197.1648160421196,2057.137052402458,214.63325964627757,2058.173991976883,210.17365346294307,2133.301203852773,192.7052098587851,2132.264264278348",Ilwon Lee @ SI Analytics,ca0cec884894db77318e9e5af6d6462c3047bbfabdd797e592f35f6a12dc20fe,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.704234,39.006363,0,121.704312,39.006357,0,121.704291,39.006091,0,121.704213,39.006098,0,Polygon,"214.6975283537594,2060.220885631593,236.33148149850751,2061.9079370203003,230.58459462805885,2135.603309974368,208.95064148331073,2133.9162585856607",Ilwon Lee @ SI Analytics,3683f17e99b6585de2addf0f1f220377dfe98bc9a73adc534c78ba2c2fb9580c,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.704314,39.006375,0,121.704397,39.006367,0,121.70437,39.006084,0,121.704287,39.006093,0,Polygon,"236.84831677287013,2056.767648939005,259.9522632396332,2058.993258462386,252.3868620507709,2137.529327899003,229.28291558400784,2135.303718375622",Ilwon Lee @ SI Analytics,fdd1b9b5bdbdee04b5bb7a9894304a4eb22c478b02bb2f5b920c363e64e71657,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.704404,39.006361,0,121.704464,39.006352,0,121.704423,39.00607,0,121.704362,39.006079,0,Polygon,"261.804493242874,2060.7369089126387,278.5360821740644,2063.192921965734,267.03563623200245,2141.539709978697,250.30404730081207,2139.0836969256015",Ilwon Lee @ SI Analytics,b4057238bbff3f43d38347a84be31a451392c225f3ec062c9553c10e8a897c4c,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.704587,39.006407,0,121.704688,39.00639,0,121.704621,39.005997,0,121.704521,39.006014,0,Polygon,"312.8543058193873,2048.026283293474,340.66907032478673,2052.77131798857,322.06860144828073,2161.8048013527123,294.2538369428813,2157.0597666576164",Ilwon Lee @ SI Analytics,3ea7582d869bd1fec9b29fe90f41da0371bed6995d25e3cbe942bbc8be060ee8,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.704468,39.006387,0,121.704576,39.00637,0,121.704521,39.006016,0,121.704413,39.006033,0,Polygon,"279.564630689903,2053.5698717725772,309.7743141127778,2058.2626381276764,294.5104239250981,2156.523931249656,264.30074050222333,2151.831164894557",Ilwon Lee @ SI Analytics,52c075c7c5cc52c1b9700ba8c683794c88c9d5e4cbea1793f0c24e4ca768df4c,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.707441,39.012528,0,121.707493,39.012551,0,121.707613,39.012275,0,121.70756,39.012252,0,Polygon,"1105.3945124115676,347.64758263364484,1119.8942905877584,341.3524859432862,1153.183065317316,418.0280118450598,1138.6832871411252,424.32310853541844",Ilwon Lee @ SI Analytics,72d410d5509441ff8dd05615638dcfd69d50ad995d661c4b9e5d944d8c847766,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.707719,39.012616,0,121.707767,39.01264,0,121.707889,39.012396,0,121.707841,39.012372,0,Polygon,"1182.742697638224,323.18268276783897,1196.012657994587,316.54770258993955,1229.8667097497591,384.25580610316206,1216.596749393396,390.8907862810615",Ilwon Lee @ SI Analytics,b0e03f084cf8da3d00be8086fc16dd2fbcd4bef8f76e5abd6a984fdd5586af9b,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.708221,39.012758,0,121.708271,39.012783,0,121.708406,39.012514,0,121.708355,39.012489,0,Polygon,"1322.035633391339,283.8268246288366,1336.1741427797451,276.757569934934,1373.556702337684,351.5226890539903,1359.418192949278,358.5919437478929",Ilwon Lee @ SI Analytics,496ca77d61c661ef7018b3b349aec0d2c5fe428363750a60fd22190a15ec62b5,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.703734,39.006466,0,121.703836,39.006471,0,121.703859,39.006032,0,121.703757,39.006026,0,Polygon,"75.79624487179717,2031.650779004212,104.06734237998883,2030.16282650334,110.49166546547895,2152.224965091495,82.22056795728729,2153.712917592367",Ilwon Lee @ SI Analytics,d9a17eec2eac873cc817923d956bdf0f768ab734cdf6360e379255f9cdc51589,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.703541,39.006442,0,121.703639,39.006452,0,121.703685,39.00601,0,121.703587,39.006,0,Polygon,"22.12921515475953,2038.3302730118826,49.43493822627158,2035.5055430391087,62.119502329414004,2158.122996042281,34.813779257901956,2160.9477260150547",Ilwon Lee @ SI Analytics,0979ef04f84058f342a8089bff8c1c0e0859772d52618dcb7478a28b120452a6,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.703445,39.006434,0,121.703543,39.006446,0,121.703597,39.006005,0,121.703499,39.005993,0,Polygon,"-4.549068516525239,2040.4517325481363,22.700740704159095,2037.1306620467863,37.6141420105898,2159.4970316455465,10.36433278990547,2162.8181021468968",Ilwon Lee @ SI Analytics,9814de38e7e88868ab3bc8a3bda98d29db1c3e526e5c8aa8f97852fda1d2b076,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.705132,39.007078,0,121.705206,39.007032,0,121.705024,39.006739,0,121.70495,39.006785,0,Polygon,"464.1782314029274,1861.4224893927876,484.7940823774505,1874.2260178936301,434.1520139572481,1955.7683314460082,413.536162982725,1942.9648029451657",Ilwon Lee @ SI Analytics,18402cf435e14676d0f3380ac7f3b629a39e11111b5830b51d598513b12cdb1a,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.705052,39.0071,0,121.705126,39.007056,0,121.704951,39.006761,0,121.704878,39.006805,0,Polygon,"441.9019265395701,1855.5694442877725,462.40117826971004,1867.7082168794889,413.943055051276,1949.541471330825,393.4438033211361,1937.4026987391087",Ilwon Lee @ SI Analytics,dd474a4a73a8906a4dfa15f76a090ff1db9af66e5addf78851fedb3f2f2aa1ef,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.704973,39.007105,0,121.705043,39.007066,0,121.70489,39.006791,0,121.704821,39.00683,0,Polygon,"420.0544867538074,1854.097178620353,439.27232646281175,1864.765637165674,396.8509994040696,1941.1821372809325,377.6331596950653,1930.5136787356114",Ilwon Lee @ SI Analytics,fd040630b1a0377f5fab2031269650ce3c3a8d4f9779a5da2c125996c81cc0bd,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.704908,39.007129,0,121.704978,39.007092,0,121.704832,39.006818,0,121.704763,39.006855,0,Polygon,"401.9289509017691,1847.311169783541,421.3468610607048,1857.6109822059402,380.911999429998,1933.8415462428695,361.4940892710623,1923.5417338204702",Ilwon Lee @ SI Analytics,3bc16b7d8795fd6c5297f95bf701ae221f127ca7f7adb4537ffb887193c07d1c,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.70483,39.007147,0,121.704903,39.007114,0,121.704777,39.006839,0,121.704705,39.006872,0,Polygon,"380.34157946749247,1842.2869094535881,400.4952987361828,1851.4875204237323,365.5636543836831,1928.0044556749317,345.4099351149928,1918.8038447047875",Ilwon Lee @ SI Analytics,1fd1e43848803781d27464fbadc4ea86ee3eefe6e792045761a9febf582635f8,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.704757,39.007172,0,121.704832,39.007143,0,121.704723,39.006861,0,121.704649,39.006889,0,Polygon,"360.0798522543116,1835.464097000869,380.75577737045535,1843.4220969559717,350.54191167376143,1921.921673248819,329.8659865576177,1913.9636732937163",Ilwon Lee @ SI Analytics,693f21ccbed3cfe45ba2925aaf716234926ae4daa56e39de53a4e70e8be5d577,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.704696,39.007213,0,121.704771,39.007186,0,121.704666,39.006891,0,121.704591,39.006918,0,Polygon,"343.01499709517407,1824.1433398806678,363.8868475359805,1831.5723035983422,334.7666278826157,1913.386254037008,313.89477744180925,1905.9572903193337",Ilwon Lee @ SI Analytics,f8eb7eaef4e0652cd1c40058bce3c65a861445787736cc39f011860ec62e573f,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.704623,39.007227,0,121.704699,39.007202,0,121.704598,39.006902,0,121.704523,39.006928,0,Polygon,"322.7639931560726,1820.037703260727,343.7743790253668,1827.065315086127,315.90452390159123,1910.3875623615781,294.89413803229706,1903.3599505361783",Ilwon Lee @ SI Analytics,ac0927226b1427068d4c8ec8f9d973ef570bddeb35da6aee49dd338d2d3f1bcd,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.70454,39.007281,0,121.704628,39.00726,0,121.704542,39.006904,0,121.704454,39.006925,0,Polygon,"299.68382162328106,1805.182083118482,324.150799530639,1811.0810744259106,300.30766201225,1909.9741713134893,275.84068410489203,1904.0751800060607",Ilwon Lee @ SI Analytics,7b3b57854b2bc6d0b4c9d7740ae35471e21a3604e052874176e58de55d96d10a,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.704459,39.007251,0,121.704537,39.007234,0,121.704469,39.006925,0,121.704391,39.006942,0,Polygon,"277.16171244978324,1813.5033867627321,298.7972812107523,1818.2705459809968,279.8918493168814,1904.0721215039061,258.2562805559123,1899.3049622856415",Ilwon Lee @ SI Analytics,c42ce15296f649d30e4ae991f0b07f7f261df9046c3010d86af17f00cb139e3e,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.704384,39.007248,0,121.70446,39.007233,0,121.7044,39.006923,0,121.704324,39.006937,0,Polygon,"256.32825673484695,1814.3636281370623,277.49181075181593,1818.430890962068,260.91016069042234,1904.711680245529,239.74660667345336,1900.6444174205233",Ilwon Lee @ SI Analytics,13800c6246dad50da23917c439b944f3335c34d88d1dc92e42322aca64d11553,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.704305,39.007264,0,121.704382,39.007252,0,121.704333,39.006933,0,121.704257,39.006945,0,Polygon,"234.4911124049359,1810.019177799637,255.7940593212838,1813.278487377296,242.2406910938916,1901.8637159376467,220.9377441775437,1898.6044063599877",Ilwon Lee @ SI Analytics,648f7c6215d629fca32cd778c3922a5c1988b05d7a78530929a12569ea56aa17,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.704232,39.007262,0,121.704308,39.007251,0,121.70426,39.006932,0,121.704183,39.006943,0,Polygon,"214.0361316957497,1810.34775959105,235.3390786120976,1813.607069168709,221.7857103847054,1902.1922977290596,200.4827634683575,1898.9329881514007",Ilwon Lee @ SI Analytics,e4cf63060f3dd5da813fb2caf93c4194f7ccdd4460ff6a54d5c545e7ce52c1af,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.704163,39.007268,0,121.70424,39.007256,0,121.704193,39.006956,0,121.704117,39.006968,0,Polygon,"195.0386966616671,1808.8627715534426,216.33392065735308,1812.1721644706295,203.38266318262768,1895.5106908564699,182.0874391869417,1892.201297939283",Ilwon Lee @ SI Analytics,bea99ed10ab92bbb3b0b220175c1a1502a5021d85dd154463f425a7b84c1622a,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.704091,39.007283,0,121.704169,39.007272,0,121.704128,39.006981,0,121.70405,39.006992,0,Polygon,"174.81475479849018,1804.6170124049568,196.61303686980048,1807.6729008460109,185.29425141176557,1888.4121303297215,163.49596934045528,1885.3562418886675",Ilwon Lee @ SI Analytics,d016ad2a9868db25b4bd79c77926b76f26c02aa857453bc91430c2b5d6056f4e,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.704019,39.007293,0,121.704097,39.007285,0,121.704064,39.006994,0,121.703987,39.007003,0,Polygon,"155.06426105874056,1801.774947908202,176.48237741070113,1804.1630305673884,167.4935865817584,1884.7812483234386,146.07547022979782,1882.3931656642521",Ilwon Lee @ SI Analytics,303514a0569efbea279f6c7b05fc9a2f667ffd698beb0b311096cb5cf879fc6c,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.703944,39.0073,0,121.704021,39.007294,0,121.703999,39.006994,0,121.703922,39.006999,0,Polygon,"134.08281159687112,1800.0205394792044,155.57479681973624,1801.6121481570372,149.40248744998598,1884.9587544008903,127.91050222712087,1883.3671457230575",Ilwon Lee @ SI Analytics,3e51c9cda110f0cc07abd5df46ddff03eafedf749777e817a099a6de9580cb66,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.703871,39.007308,0,121.70395,39.007303,0,121.70393,39.006981,0,121.703851,39.006986,0,Polygon,"113.75712173492647,1797.6943855757875,135.87969320738412,1799.0725129765292,130.31646483546356,1888.3769685799614,108.19389336300591,1886.9988411792197",Ilwon Lee @ SI Analytics,9bc3f24e2ac3059cd86fe759b8317119d104f9d62ff49e2cfff68ebbbc733663,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.703794,39.007308,0,121.703874,39.007304,0,121.703856,39.006985,0,121.703776,39.006989,0,Polygon,"92.4167606769796,1797.61149582164,114.54786526240748,1798.8450327970131,109.61177514663461,1887.404296747904,87.48067056120674,1886.1707597725308",Ilwon Lee @ SI Analytics,d9c6cc0cfe03fcd82bd5ca0d1d2175c26b63b7538f948c3459b2204be559205b,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.703717,39.007305,0,121.703795,39.007303,0,121.703786,39.006991,0,121.703708,39.006994,0,Polygon,"71.0960574062404,1798.5074369813835,92.78843214812694,1799.1737556579708,90.13156701567338,1885.6694762747477,68.43919227378684,1885.0031575981604",Ilwon Lee @ SI Analytics,1ad5358b83c26551bec0c47c2eacf5f91e33ea334d8468f68ca866650c780b2b,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.703637,39.0073,0,121.70372,39.0073,0,121.703719,39.006991,0,121.703636,39.006991,0,Polygon,"48.92227601941877,1799.8804784804945,71.86023283968487,1799.9803266342662,71.48694974680083,1885.7340550995011,48.54899292653474,1885.6342069457294",Ilwon Lee @ SI Analytics,2b7c77c1059b05afaa1e49c470fb68c6a8de0cd1d9d3e8abf1b19d6d5b3e2440,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.703565,39.007303,0,121.703647,39.007303,0,121.703646,39.006994,0,121.703564,39.006994,0,Polygon,"28.804844445228717,1799.0310417612839,51.74280126549482,1799.1308899150556,51.36951817261079,1884.8846183802905,28.431561352344684,1884.7847702265187",Ilwon Lee @ SI Analytics,4ecf92b2728961998cf2e15f01c97a32c1d4200eaa1b0526feec904d082f5280,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.70348,39.007317,0,121.703573,39.007318,0,121.70358,39.006928,0,121.703487,39.006926,0,Polygon,"5.211689191210489,1795.2979422482547,31.076154413896138,1794.840129556289,32.99474411153421,1903.2322676119513,7.1302788888485615,1903.690080303917",Ilwon Lee @ SI Analytics,14fbdae2e9aad124de9ccafc27476deecb4077f7ed6aca3f0175ea3e0466619d,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
121.704784,39.008087,0,121.704848,39.008084,0,121.704833,39.007805,0,121.704769,39.007809,0,Polygon,"367.34667397763087,1581.2715980310013,385.25784703492207,1582.2413380726387,381.0698198998866,1659.5945209499687,363.15864684259543,1658.6247809083313",Ilwon Lee @ SI Analytics,77ba329c21c6bc143af0c40f6918662d440d36b69a8f8e70729087f217a21fc9,1275.png,2019:01:14 20:48:32,4,maritime vessels,Feature
